Transaction Date,Transaction Time,Product,Quantity,Total Price
2024-01-27,16:23:00,Chicken or Beef Quesadilla Half,4,440
2024-01-27,00:37:00,Black Tea Strawberry Peach,4,560
2024-01-27,19:59:00,Caramel Macchiato,2,320
2024-01-27,07:33:00,Matcha Frappe,1,160
2024-01-27,13:15:00,Classic Chocolate,1,150
2024-01-27,09:52:00,Classic Chocolate,2,300
2024-01-27,05:17:00,Bap's Platter (for sharing),1,290
2024-01-27,17:43:00,Latte,2,290
2024-01-27,21:52:00,Creamy Chicken Pesto,2,340
2024-01-27,19:30:00,Biscoff (Coffee or None),4,680
2024-01-27,05:52:00,Savory Bites,3,315
2024-01-27,06:02:00,Classic Chocolate,1,150
2024-01-27,19:53:00,Peach Mango Frappe,4,640
2024-01-28,02:12:00,Hazelnut Mocha Macchiato,3,480
2024-01-28,08:54:00,Choose Any Two,2,380
2024-01-28,11:11:00,Biscoff Latte,3,480
2024-01-28,01:21:00,Sausage,4,420
2024-01-28,09:48:00,Cappuccino,1,145
2024-01-28,04:54:00,White Hot Chocolate,2,300
2024-01-28,17:49:00,Bap's Platter (for sharing),3,870
2024-01-28,05:59:00,Strawberries & Cream,3,480
2024-01-28,11:39:00,Chicken or Beef Quesadilla Half,4,440
2024-01-28,06:04:00,Biscoff (Coffee or None),3,510
2024-01-28,07:46:00,White Chocolate Mocha,2,320
2024-01-28,09:45:00,Hazelnut Mocha Macchiato,1,160
2024-01-28,16:33:00,Bap's Platter (for sharing),3,870
2024-01-28,09:31:00,Savory Bites,3,315
2024-01-28,00:36:00,Sausage,1,105
2024-01-29,08:03:00,Cookies & Cream Frappe,2,340
2024-01-29,12:10:00,Salted Caramel Latte,4,640
2024-01-29,08:43:00,Strawberries & Cream,2,320
2024-01-29,14:45:00,Strawberries & Cream,1,160
2024-01-29,07:53:00,Coffee Jelly Frappuccino,4,680
2024-01-29,05:05:00,Matcha Frappe,2,320
2024-01-29,11:55:00,Mojos,4,420
2024-01-29,15:47:00,Chicken or Beef Quesadilla Whole,1,200
2024-01-29,17:10:00,White Hot Chocolate,1,150
2024-01-29,17:36:00,Spanish Latte,2,320
2024-01-29,15:46:00,Black Tea Strawberry Peach,3,420
2024-01-29,12:17:00,White Chocolate Chip Frappe,1,170
2024-01-29,18:42:00,Salted Caramel Latte,1,160
2024-01-30,14:46:00,Black Tea Strawberry Peach,1,140
2024-01-30,18:18:00,Mojos,4,420
2024-01-30,19:13:00,Bap's Platter (for sharing),3,870
2024-01-30,18:27:00,Matcha,2,300
2024-01-30,14:08:00,Spanish Latte,2,320
2024-01-30,16:28:00,Savory Bites,1,105
2024-01-30,14:28:00,Biscoff Cream,3,510
2024-01-30,23:30:00,Cookies & Cream Frappe,3,510
2024-01-30,09:29:00,Americano,4,440
2024-01-30,19:45:00,Black Tea Strawberry Peach,1,140
2024-01-30,16:48:00,Chicken or Beef Quesadilla Whole,1,200
2024-01-30,21:34:00,Biscoff (Coffee or None),4,680
2024-01-30,18:03:00,Biscoff Cream,2,340
2024-01-30,22:12:00,Peach Mango Frappe,4,640
2024-01-30,17:30:00,Black Tea Strawberry Peach,2,280
2024-01-30,06:26:00,Hazelnut Mocha Macchiato,1,160
2024-01-30,06:17:00,Biscoff (Coffee or None),3,510
2024-01-30,08:46:00,Cookies & Cream Frappe,1,170
2024-01-31,21:36:00,Hazelnut Mocha Macchiato,2,320
2024-01-31,08:40:00,Cookies & Cream Frappe,2,340
2024-01-31,16:53:00,Coffee Jelly Frappuccino,1,170
2024-01-31,22:47:00,Cappuccino,4,580
2024-01-31,18:07:00,Spanish Latte,1,160
2024-01-31,01:11:00,Strawberries & Cream,1,160
2024-01-31,22:23:00,Matcha Frappe,2,320
2024-01-31,02:45:00,Choose Any Two,4,760
2024-01-31,22:04:00,Spanish Latte,1,160
2024-01-31,01:41:00,Nachos (for sharing),1,195
2024-01-31,12:58:00,Mocha,2,320
2024-01-31,06:40:00,Biscoff (Coffee or None),4,680
2024-01-31,09:51:00,Bap's Platter (for sharing),2,580
2024-01-31,01:31:00,Coffee Jelly Frappuccino,4,680
2024-01-31,11:53:00,Nachos (for sharing),4,780
2024-01-31,04:01:00,Bap's Platter (for sharing),4,1160
2024-01-31,00:01:00,Nachos (for sharing),1,195
2024-01-31,09:48:00,Nachos (for sharing),4,780
2024-01-31,15:17:00,Lasagna,3,510
2024-01-31,19:49:00,Cappuccino,3,435
2024-01-31,02:01:00,Lasagna,2,340
2024-01-31,16:33:00,Black Tea Strawberry Peach,2,280
2024-01-31,05:16:00,Spanish Latte,3,480
2024-02-01,12:53:00,Bap's Coffee Signature,1,160
2024-02-01,23:59:00,Choose Any Two,1,190
2024-02-01,21:27:00,White Hot Chocolate,4,600
2024-02-01,22:21:00,Savory Bites,4,420
2024-02-01,07:38:00,Hazelnut Mocha Macchiato,4,640
2024-02-01,14:59:00,Biscoff Cream,2,340
2024-02-01,06:49:00,Coffee Jelly Frappuccino,3,510
2024-02-01,19:10:00,Latte,1,145
2024-02-01,16:10:00,Matcha,2,300
2024-02-01,01:26:00,White Hot Chocolate,4,600
2024-02-01,22:04:00,Classic Chocolate,3,450
2024-02-01,12:29:00,Chocolate Frappe,4,640
2024-02-01,05:08:00,Mocha,3,480
2024-02-01,05:06:00,Bap's Platter (for sharing),4,1160
2024-02-01,15:13:00,Matcha Frappe,3,480
2024-02-02,05:11:00,Bap's Platter (for sharing),1,290
2024-02-02,15:23:00,Latte,2,290
2024-02-02,07:24:00,Chicken or Beef Quesadilla Whole,1,200
2024-02-02,05:52:00,Black Tea Strawberry Peach,3,420
2024-02-02,14:21:00,White Hot Chocolate,1,150
2024-02-02,15:56:00,Choose Any Two,4,760
2024-02-02,13:24:00,Cookies & Cream Frappe,4,680
2024-02-02,23:07:00,Savory Bites,2,210
2024-02-02,15:55:00,Cookies & Cream Frappe,4,680
2024-02-02,06:59:00,Bap's Platter (for sharing),2,580
2024-02-02,09:37:00,Chicken or Beef Quesadilla Half,3,330
2024-02-02,15:31:00,Chicken or Beef Quesadilla Half,2,220
2024-02-02,21:00:00,White Hot Chocolate,2,300
2024-02-02,15:10:00,Matcha Frappuccino,1,160
2024-02-03,01:39:00,Lasagna,4,680
2024-02-03,22:01:00,Sausage,4,420
2024-02-03,05:33:00,Matcha,2,300
2024-02-03,16:44:00,Caramel Macchiato,1,160
2024-02-03,08:23:00,Matcha,3,450
2024-02-03,18:27:00,Peach Mango Frappe,2,320
2024-02-03,19:28:00,White Chocolate Mocha,3,480
2024-02-03,00:27:00,Peach Mango Frappe,2,320
2024-02-03,20:52:00,Chicken or Beef Quesadilla Whole,1,200
2024-02-03,07:39:00,Americano,4,440
2024-02-03,22:06:00,White Chocolate Chip Frappe,3,510
2024-02-03,17:13:00,Spanish Latte,3,480
2024-02-04,14:03:00,Biscoff Cream,2,340
2024-02-04,02:12:00,Americano,4,440
2024-02-04,16:11:00,Mocha,1,160
2024-02-04,21:47:00,Cookies & Cream Frappe,1,170
2024-02-04,02:44:00,White Hot Chocolate,1,150
2024-02-04,23:10:00,Savory Bites,3,315
2024-02-04,10:19:00,White Chocolate Mocha,3,480
2024-02-04,05:33:00,Cookies & Cream Frappe,2,340
2024-02-04,08:30:00,Bap's Coffee Signature,1,160
2024-02-04,04:41:00,Cookies & Cream Frappe,1,170
2024-02-04,01:58:00,Americano,3,330
2024-02-04,08:04:00,White Chocolate Mocha,1,160
2024-02-04,19:44:00,Caramel Macchiato,1,160
2024-02-04,17:15:00,Matcha,2,300
2024-02-04,11:32:00,Cookies & Cream Frappe,2,340
2024-02-04,21:14:00,Biscoff (Coffee or None),3,510
2024-02-04,03:36:00,Chicken or Beef Quesadilla Half,2,220
2024-02-04,20:08:00,Mojos,3,315
2024-02-04,20:07:00,Choose Any Two,3,570
2024-02-04,21:57:00,White Chocolate Chip Frappe,4,680
2024-02-04,06:23:00,White Chocolate Chip Frappe,2,340
2024-02-04,12:25:00,Biscoff Cream,4,680
2024-02-04,22:44:00,Mocha,1,160
2024-02-05,22:55:00,Mojos,2,210
2024-02-05,01:25:00,Caramel Macchiato,3,480
2024-02-05,20:16:00,Chicken or Beef Quesadilla Half,3,330
2024-02-05,07:06:00,Lasagna,2,340
2024-02-05,01:53:00,Sausage,2,210
2024-02-05,05:02:00,Strawberries & Cream,4,640
2024-02-05,16:26:00,White Hot Chocolate,4,600
2024-02-05,13:33:00,Peach Mango Frappe,4,640
2024-02-05,17:04:00,Nachos (for sharing),3,585
2024-02-05,17:56:00,Choose Any Two,4,760
2024-02-05,06:00:00,Caramel Macchiato,2,320
2024-02-05,16:49:00,Savory Bites,4,420
2024-02-05,09:34:00,White Chocolate Mocha,1,160
2024-02-05,18:32:00,Nachos (for sharing),4,780
2024-02-05,09:44:00,Classic Chocolate,1,150
2024-02-05,19:42:00,Classic Chocolate,1,150
2024-02-05,22:27:00,Spanish Latte,2,320
2024-02-06,00:18:00,Salted Caramel Latte,2,320
2024-02-06,06:36:00,Chicken or Beef Quesadilla Half,1,110
2024-02-06,14:10:00,White Chocolate Chip Frappe,1,170
2024-02-06,22:47:00,Spanish Latte,2,320
2024-02-06,12:04:00,Hazelnut Mocha Macchiato,3,480
2024-02-06,18:19:00,Americano,2,220
2024-02-06,02:22:00,Hazelnut Mocha Macchiato,1,160
2024-02-06,13:47:00,Chocolate Frappe,1,160
2024-02-06,05:04:00,Peach Mango Frappe,4,640
2024-02-06,01:41:00,Chicken or Beef Quesadilla Whole,2,400
2024-02-06,14:26:00,Spanish Latte,4,640
2024-02-06,14:01:00,Matcha,2,300
2024-02-06,17:06:00,Bap's Coffee Signature,1,160
2024-02-06,05:27:00,Lasagna,4,680
2024-02-06,07:33:00,Cappuccino,4,580
2024-02-07,05:03:00,Caramel Macchiato,1,160
2024-02-07,22:03:00,Black Tea Strawberry Peach,4,560
2024-02-07,00:42:00,Black Tea Strawberry Peach,4,560
2024-02-07,22:29:00,White Chocolate Chip Frappe,2,340
2024-02-07,06:46:00,Matcha Frappuccino,3,480
2024-02-07,19:00:00,Biscoff Cream,4,680
2024-02-07,13:12:00,Black Tea Strawberry Peach,4,560
2024-02-07,00:50:00,Spanish Latte,3,480
2024-02-07,13:08:00,Salted Caramel Latte,1,160
2024-02-07,13:06:00,Coffee Jelly Frappuccino,2,340
2024-02-07,16:03:00,Matcha,4,600
2024-02-07,12:30:00,Creamy Chicken Pesto,4,680
2024-02-07,19:27:00,Chicken or Beef Quesadilla Whole,2,400
2024-02-07,00:01:00,Sausage,1,105
2024-02-07,10:43:00,Classic Chocolate,2,300
2024-02-07,05:49:00,Peach Mango Frappe,3,480
2024-02-07,22:54:00,Hazelnut Mocha Macchiato,4,640
2024-02-07,17:42:00,Biscoff Latte,1,160
2024-02-07,15:58:00,Choose Any Two,4,760
2024-02-07,23:28:00,Cookies & Cream Frappe,4,680
2024-02-07,14:46:00,Classic Chocolate,2,300
2024-02-08,08:40:00,Lasagna,3,510
2024-02-08,16:23:00,Biscoff Latte,2,320
2024-02-08,02:31:00,Mocha,4,640
2024-02-08,14:18:00,Lasagna,1,170
2024-02-08,00:49:00,Salted Caramel Latte,4,640
2024-02-08,18:03:00,Chocolate Frappe,3,480
2024-02-08,14:16:00,Biscoff Latte,2,320
2024-02-08,16:32:00,Chocolate Frappe,3,480
2024-02-08,11:26:00,Caramel Macchiato,1,160
2024-02-08,18:51:00,Chicken or Beef Quesadilla Whole,2,400
2024-02-08,10:30:00,Nachos (for sharing),1,195
2024-02-08,11:01:00,Strawberries & Cream,4,640
2024-02-08,06:58:00,Black Tea Strawberry Peach,4,560
2024-02-08,19:43:00,Hazelnut Mocha Macchiato,3,480
2024-02-08,16:08:00,Biscoff Latte,2,320
2024-02-08,08:28:00,Classic Chocolate,1,150
2024-02-08,12:49:00,Peach Mango Frappe,4,640
2024-02-08,04:22:00,Chicken or Beef Quesadilla Whole,1,200
2024-02-09,23:17:00,Latte,1,145
2024-02-09,16:38:00,Spanish Latte,4,640
2024-02-09,20:41:00,Chocolate Frappe,2,320
2024-02-09,19:50:00,Bap's Platter (for sharing),1,290
2024-02-09,01:12:00,Nachos (for sharing),4,780
2024-02-09,18:13:00,Nachos (for sharing),1,195
2024-02-09,09:20:00,Salted Caramel Latte,4,640
2024-02-09,15:55:00,Cappuccino,1,145
2024-02-09,02:39:00,Creamy Chicken Pesto,1,170
2024-02-09,20:53:00,Mocha,4,640
2024-02-09,16:53:00,Latte,4,580
2024-02-09,05:41:00,Latte,2,290
2024-02-09,12:06:00,Cappuccino,4,580
2024-02-09,10:13:00,Cappuccino,1,145
2024-02-09,05:53:00,Chicken or Beef Quesadilla Whole,3,600
2024-02-09,01:55:00,Sausage,4,420
2024-02-09,07:32:00,Coffee Jelly Frappuccino,1,170
2024-02-09,04:46:00,Mojos,3,315
2024-02-09,10:17:00,Biscoff Cream,2,340
2024-02-09,10:32:00,Sausage,3,315
2024-02-09,17:15:00,Biscoff Cream,1,170
2024-02-09,16:19:00,Biscoff Cream,3,510
2024-02-09,03:56:00,Biscoff Cream,3,510
2024-02-09,10:26:00,Savory Bites,4,420
2024-02-09,21:11:00,Caramel Macchiato,4,640
2024-02-09,04:45:00,Americano,1,110
2024-02-09,06:45:00,Cookies & Cream Frappe,2,340
2024-02-10,19:44:00,Bap's Platter (for sharing),1,290
2024-02-10,07:39:00,Biscoff Cream,2,340
2024-02-10,08:28:00,Chicken or Beef Quesadilla Half,2,220
2024-02-10,01:53:00,Nachos (for sharing),1,195
2024-02-10,06:00:00,Cappuccino,1,145
2024-02-10,12:40:00,Cappuccino,1,145
2024-02-10,13:54:00,Americano,4,440
2024-02-10,20:19:00,White Chocolate Chip Frappe,2,340
2024-02-10,06:45:00,White Chocolate Mocha,3,480
2024-02-10,05:41:00,Black Tea Strawberry Peach,4,560
2024-02-10,21:02:00,White Hot Chocolate,1,150
2024-02-10,19:41:00,Matcha Frappe,4,640
2024-02-10,02:13:00,Sausage,3,315
2024-02-10,17:10:00,Biscoff Cream,4,680
2024-02-10,01:12:00,Matcha,3,450
2024-02-10,09:37:00,Matcha Frappuccino,3,480
2024-02-10,15:30:00,Cappuccino,2,290
2024-02-11,04:25:00,Cookies & Cream Frappe,1,170
2024-02-11,13:12:00,Cappuccino,1,145
2024-02-11,02:43:00,Nachos (for sharing),3,585
2024-02-11,13:52:00,Matcha,2,300
2024-02-11,13:41:00,Biscoff Cream,2,340
2024-02-11,08:02:00,Latte,1,145
2024-02-11,17:28:00,White Chocolate Mocha,1,160
2024-02-11,23:35:00,Chicken or Beef Quesadilla Half,1,110
2024-02-11,16:03:00,Chicken or Beef Quesadilla Half,1,110
2024-02-11,19:56:00,Black Tea Strawberry Peach,4,560
2024-02-11,02:07:00,White Hot Chocolate,4,600
2024-02-11,09:02:00,Savory Bites,2,210
2024-02-11,16:28:00,Cookies & Cream Frappe,4,680
2024-02-11,11:11:00,White Chocolate Mocha,1,160
2024-02-11,18:03:00,Cappuccino,3,435
2024-02-11,04:46:00,Chocolate Frappe,3,480
2024-02-11,12:57:00,Caramel Macchiato,1,160
2024-02-11,06:21:00,Cappuccino,3,435
2024-02-11,17:59:00,Choose Any Two,3,570
2024-02-11,16:22:00,Bap's Coffee Signature,3,480
2024-02-11,18:42:00,Bap's Coffee Signature,1,160
2024-02-11,19:39:00,Bap's Coffee Signature,2,320
2024-02-11,18:23:00,Hazelnut Mocha Macchiato,4,640
2024-02-12,13:04:00,Salted Caramel Latte,1,160
2024-02-12,13:39:00,Mojos,4,420
2024-02-12,08:38:00,Chicken or Beef Quesadilla Whole,3,600
2024-02-12,16:21:00,Savory Bites,2,210
2024-02-12,09:57:00,Hazelnut Mocha Macchiato,1,160
2024-02-12,06:44:00,Cappuccino,2,290
2024-02-12,11:00:00,Black Tea Strawberry Peach,2,280
2024-02-12,15:00:00,White Chocolate Chip Frappe,1,170
2024-02-12,03:32:00,Classic Chocolate,2,300
2024-02-12,05:37:00,Matcha Frappuccino,1,160
2024-02-13,02:43:00,Bap's Platter (for sharing),1,290
2024-02-13,08:16:00,Chicken or Beef Quesadilla Whole,4,800
2024-02-13,11:42:00,Spanish Latte,1,160
2024-02-13,08:29:00,Lasagna,4,680
2024-02-13,10:23:00,Chicken or Beef Quesadilla Half,4,440
2024-02-13,12:23:00,Matcha Frappe,3,480
2024-02-13,09:13:00,Mojos,1,105
2024-02-13,10:24:00,Classic Chocolate,1,150
2024-02-13,19:03:00,Strawberries & Cream,1,160
2024-02-13,19:13:00,Americano,4,440
2024-02-13,18:40:00,Mojos,2,210
2024-02-13,21:47:00,Matcha Frappuccino,3,480
2024-02-13,12:55:00,Chicken or Beef Quesadilla Half,3,330
2024-02-13,03:19:00,Coffee Jelly Frappuccino,1,170
2024-02-13,15:55:00,Black Tea Strawberry Peach,3,420
2024-02-13,19:56:00,Biscoff (Coffee or None),3,510
2024-02-13,23:59:00,Caramel Macchiato,4,640
2024-02-13,01:26:00,Americano,1,110
2024-02-13,14:04:00,Mocha,4,640
2024-02-13,00:42:00,White Chocolate Chip Frappe,1,170
2024-02-13,11:03:00,Biscoff (Coffee or None),1,170
2024-02-13,02:27:00,Caramel Macchiato,1,160
2024-02-14,06:05:00,Choose Any Two,4,760
2024-02-14,07:15:00,Spanish Latte,3,480
2024-02-14,23:34:00,Chocolate Frappe,3,480
2024-02-14,09:22:00,Savory Bites,3,315
2024-02-14,12:52:00,Caramel Macchiato,2,320
2024-02-14,08:39:00,Bap's Platter (for sharing),4,1160
2024-02-14,16:31:00,Biscoff Latte,4,640
2024-02-14,22:40:00,Savory Bites,3,315
2024-02-14,05:59:00,Mocha,1,160
2024-02-14,16:01:00,Bap's Coffee Signature,3,480
2024-02-14,23:25:00,Latte,4,580
2024-02-14,02:48:00,Matcha,1,150
2024-02-14,02:28:00,Biscoff Latte,4,640
2024-02-14,12:49:00,White Hot Chocolate,2,300
2024-02-14,02:39:00,Classic Chocolate,3,450
2024-02-14,21:51:00,Biscoff Cream,4,680
2024-02-14,08:42:00,Chicken or Beef Quesadilla Half,2,220
2024-02-15,15:35:00,Strawberries & Cream,2,320
2024-02-15,08:07:00,Bap's Coffee Signature,3,480
2024-02-15,02:03:00,Matcha,2,300
2024-02-15,13:09:00,Peach Mango Frappe,4,640
2024-02-15,19:55:00,Sausage,4,420
2024-02-15,02:01:00,Matcha Frappuccino,4,640
2024-02-15,00:38:00,Sausage,1,105
2024-02-15,20:56:00,White Hot Chocolate,3,450
2024-02-15,02:28:00,Matcha Frappe,1,160
2024-02-15,05:01:00,Matcha Frappuccino,4,640
2024-02-15,11:02:00,Hazelnut Mocha Macchiato,4,640
2024-02-15,03:22:00,Bap's Platter (for sharing),4,1160
2024-02-15,11:01:00,Coffee Jelly Frappuccino,3,510
2024-02-15,08:53:00,Peach Mango Frappe,4,640
2024-02-15,12:49:00,Mojos,1,105
2024-02-15,07:42:00,Matcha Frappuccino,4,640
2024-02-15,23:50:00,Creamy Chicken Pesto,4,680
2024-02-15,04:37:00,Classic Chocolate,3,450
2024-02-15,11:35:00,Nachos (for sharing),3,585
2024-02-15,00:22:00,Chocolate Frappe,1,160
2024-02-15,01:47:00,Sausage,3,315
2024-02-15,19:11:00,Peach Mango Frappe,1,160
2024-02-15,06:01:00,Mocha,2,320
2024-02-15,02:08:00,Biscoff Cream,4,680
2024-02-16,07:28:00,Latte,4,580
2024-02-16,20:47:00,Chicken or Beef Quesadilla Whole,4,800
2024-02-16,07:52:00,Chicken or Beef Quesadilla Half,2,220
2024-02-16,05:01:00,Matcha Frappuccino,3,480
2024-02-16,15:22:00,Creamy Chicken Pesto,2,340
2024-02-16,23:36:00,Classic Chocolate,4,600
2024-02-16,03:53:00,Coffee Jelly Frappuccino,2,340
2024-02-16,03:28:00,White Hot Chocolate,2,300
2024-02-16,23:20:00,Matcha,4,600
2024-02-16,16:54:00,Spanish Latte,2,320
2024-02-16,18:44:00,Chocolate Frappe,2,320
2024-02-16,23:24:00,Salted Caramel Latte,4,640
2024-02-16,08:55:00,Cookies & Cream Frappe,2,340
2024-02-16,19:37:00,Chicken or Beef Quesadilla Whole,1,200
2024-02-17,13:41:00,Matcha Frappuccino,4,640
2024-02-17,03:21:00,Matcha Frappuccino,2,320
2024-02-17,03:07:00,Salted Caramel Latte,1,160
2024-02-17,04:32:00,Cookies & Cream Frappe,3,510
2024-02-17,08:35:00,Hazelnut Mocha Macchiato,1,160
2024-02-17,05:35:00,Matcha,2,300
2024-02-17,12:45:00,Salted Caramel Latte,4,640
2024-02-17,09:53:00,Chicken or Beef Quesadilla Half,3,330
2024-02-17,20:11:00,Choose Any Two,4,760
2024-02-17,22:22:00,Chocolate Frappe,2,320
2024-02-17,06:45:00,Chocolate Frappe,4,640
2024-02-17,09:01:00,White Hot Chocolate,2,300
2024-02-17,14:27:00,Choose Any Two,4,760
2024-02-17,07:11:00,Chocolate Frappe,1,160
2024-02-17,03:02:00,Sausage,1,105
2024-02-18,13:50:00,Matcha Frappe,4,640
2024-02-18,12:42:00,Savory Bites,3,315
2024-02-18,16:59:00,Spanish Latte,2,320
2024-02-18,06:40:00,Nachos (for sharing),2,390
2024-02-18,10:59:00,Salted Caramel Latte,4,640
2024-02-18,06:38:00,Creamy Chicken Pesto,2,340
2024-02-18,02:03:00,Matcha,3,450
2024-02-18,10:01:00,Bap's Coffee Signature,4,640
2024-02-18,08:19:00,Caramel Macchiato,1,160
2024-02-18,00:49:00,Biscoff Latte,3,480
2024-02-19,04:13:00,Sausage,2,210
2024-02-19,09:22:00,White Chocolate Mocha,1,160
2024-02-19,09:06:00,Chocolate Frappe,2,320
2024-02-19,09:40:00,Lasagna,1,170
2024-02-19,00:48:00,Cookies & Cream Frappe,1,170
2024-02-19,11:43:00,Biscoff Latte,1,160
2024-02-19,21:23:00,White Chocolate Mocha,2,320
2024-02-19,10:40:00,Chicken or Beef Quesadilla Whole,4,800
2024-02-19,13:28:00,White Chocolate Mocha,2,320
2024-02-19,16:24:00,Choose Any Two,4,760
2024-02-19,15:25:00,Matcha Frappuccino,4,640
2024-02-19,22:45:00,Sausage,4,420
2024-02-19,02:42:00,Hazelnut Mocha Macchiato,3,480
2024-02-19,04:29:00,Savory Bites,4,420
2024-02-19,23:43:00,Biscoff Latte,2,320
2024-02-19,03:24:00,Choose Any Two,2,380
2024-02-19,20:51:00,Bap's Coffee Signature,4,640
2024-02-19,04:09:00,Cookies & Cream Frappe,3,510
2024-02-19,03:15:00,Matcha Frappuccino,2,320
2024-02-19,18:13:00,Nachos (for sharing),3,585
2024-02-19,11:11:00,Black Tea Strawberry Peach,4,560
2024-02-19,19:31:00,Spanish Latte,4,640
2024-02-20,08:11:00,Hazelnut Mocha Macchiato,4,640
2024-02-20,22:16:00,Matcha,1,150
2024-02-20,18:25:00,Matcha Frappuccino,1,160
2024-02-20,16:23:00,Latte,1,145
2024-02-20,06:10:00,Chocolate Frappe,1,160
2024-02-20,06:23:00,Matcha Frappuccino,4,640
2024-02-20,20:01:00,Nachos (for sharing),1,195
2024-02-20,14:54:00,Salted Caramel Latte,2,320
2024-02-20,09:57:00,Hazelnut Mocha Macchiato,3,480
2024-02-20,09:52:00,Nachos (for sharing),4,780
2024-02-20,00:27:00,Chicken or Beef Quesadilla Half,2,220
2024-02-20,02:56:00,Coffee Jelly Frappuccino,1,170
2024-02-20,16:05:00,Chicken or Beef Quesadilla Half,2,220
2024-02-20,10:09:00,White Chocolate Mocha,1,160
2024-02-20,14:12:00,Biscoff Latte,1,160
2024-02-20,00:21:00,Cappuccino,4,580
2024-02-20,14:01:00,Cappuccino,2,290
2024-02-20,07:14:00,Biscoff Cream,1,170
2024-02-20,09:47:00,Coffee Jelly Frappuccino,4,680
2024-02-20,10:10:00,Biscoff Latte,4,640
2024-02-20,06:30:00,Bap's Platter (for sharing),1,290
2024-02-20,19:37:00,Cookies & Cream Frappe,3,510
2024-02-20,14:43:00,Salted Caramel Latte,2,320
2024-02-20,06:15:00,Black Tea Strawberry Peach,4,560
2024-02-21,10:27:00,Coffee Jelly Frappuccino,4,680
2024-02-21,23:24:00,Matcha,1,150
2024-02-21,17:29:00,Savory Bites,1,105
2024-02-21,21:17:00,Cappuccino,3,435
2024-02-21,17:47:00,Mocha,1,160
2024-02-21,12:53:00,Chicken or Beef Quesadilla Whole,3,600
2024-02-21,10:00:00,White Chocolate Chip Frappe,3,510
2024-02-21,11:48:00,Chocolate Frappe,3,480
2024-02-21,08:23:00,Spanish Latte,4,640
2024-02-21,00:07:00,Biscoff Latte,4,640
2024-02-21,22:00:00,Savory Bites,4,420
2024-02-21,18:15:00,Matcha Frappuccino,3,480
2024-02-21,09:18:00,Bap's Coffee Signature,3,480
2024-02-21,09:13:00,Matcha Frappe,4,640
2024-02-21,21:31:00,Cookies & Cream Frappe,2,340
2024-02-21,14:07:00,Hazelnut Mocha Macchiato,3,480
2024-02-21,04:42:00,Latte,2,290
2024-02-21,03:39:00,Nachos (for sharing),1,195
2024-02-21,10:12:00,Mocha,4,640
2024-02-21,16:29:00,Salted Caramel Latte,2,320
2024-02-21,09:03:00,Chocolate Frappe,1,160
2024-02-21,13:33:00,White Hot Chocolate,3,450
2024-02-21,19:12:00,Biscoff Cream,3,510
2024-02-21,11:09:00,Matcha Frappuccino,1,160
2024-02-22,15:23:00,Salted Caramel Latte,2,320
2024-02-22,04:06:00,Choose Any Two,4,760
2024-02-22,02:10:00,Creamy Chicken Pesto,1,170
2024-02-22,15:29:00,Salted Caramel Latte,2,320
2024-02-22,03:46:00,Caramel Macchiato,1,160
2024-02-22,04:24:00,Savory Bites,4,420
2024-02-22,03:30:00,White Chocolate Mocha,4,640
2024-02-22,15:42:00,Spanish Latte,4,640
2024-02-22,12:04:00,Bap's Coffee Signature,4,640
2024-02-22,16:21:00,Chicken or Beef Quesadilla Half,3,330
2024-02-22,07:55:00,White Hot Chocolate,2,300
2024-02-23,02:35:00,Matcha Frappuccino,4,640
2024-02-23,03:09:00,Lasagna,1,170
2024-02-23,09:05:00,Matcha Frappuccino,1,160
2024-02-23,22:17:00,Matcha Frappe,3,480
2024-02-23,19:59:00,White Chocolate Chip Frappe,4,680
2024-02-23,04:32:00,Coffee Jelly Frappuccino,1,170
2024-02-23,14:21:00,Spanish Latte,3,480
2024-02-23,15:30:00,Creamy Chicken Pesto,1,170
2024-02-23,14:52:00,Cookies & Cream Frappe,4,680
2024-02-23,18:09:00,Chicken or Beef Quesadilla Half,3,330
2024-02-23,17:50:00,Savory Bites,3,315
2024-02-23,03:20:00,White Chocolate Mocha,4,640
2024-02-23,16:07:00,Americano,3,330
2024-02-23,10:39:00,White Chocolate Chip Frappe,3,510
2024-02-23,08:35:00,Latte,2,290
2024-02-23,02:22:00,Peach Mango Frappe,3,480
2024-02-23,03:46:00,Matcha Frappuccino,1,160
2024-02-23,07:39:00,Matcha,1,150
2024-02-23,14:04:00,Bap's Coffee Signature,3,480
2024-02-23,18:58:00,Matcha Frappe,1,160
2024-02-23,21:14:00,White Chocolate Mocha,3,480
2024-02-23,22:57:00,White Chocolate Chip Frappe,4,680
2024-02-23,10:11:00,Matcha,1,150
2024-02-23,11:41:00,Mocha,3,480
